college_name,district,tier,branch,category,cutoff,fees,placement_rate
Jaya Sakthi Engineering College,Tiruvallur,Tier 3,CSE,BC,162.5,68696,50
Jaya Sakthi Engineering College,Tiruvallur,Tier 3,IT,BC,161.5,67816,48
Jaya Sakthi Engineering College,Tiruvallur,Tier 3,ECE,BC,159.5,68890,44
Jaya Sakthi Engineering College,Tiruvallur,Tier 3,EEE,BC,158.0,65753,43
Jaya Sakthi Engineering College,Tiruvallur,Tier 3,MECH,BC,156.5,66489,40
Jaya Sakthi Engineering College,Tiruvallur,Tier 3,CIVIL,BC,155.0,64431,40
Jaya Sakthi Engineering College,Tiruvallur,Tier 3,AI & DS,BC,161.5,70325,50
Jaya Sakthi Engineering College,Tiruvallur,Tier 3,AI & ML,BC,162.0,69686,48
Jayalakshmi Institute of Technology,Salem,Tier 2,CSE,BC,180.5,119094,68
Jayalakshmi Institute of Technology,Salem,Tier 2,IT,BC,178.5,117630,68
Jayalakshmi Institute of Technology,Salem,Tier 2,ECE,BC,176.5,116622,63
Jayalakshmi Institute of Technology,Salem,Tier 2,EEE,BC,175.5,118431,58
Jayalakshmi Institute of Technology,Salem,Tier 2,MECH,BC,175.0,115129,53
Jayalakshmi Institute of Technology,Salem,Tier 2,CIVIL,BC,172.0,114964,50
Jayalakshmi Institute of Technology,Salem,Tier 2,AI & DS,BC,179.5,120305,68
Jayalakshmi Institute of Technology,Salem,Tier 2,AI & ML,BC,180.0,119450,67
Jayamatha Engineering College,Tirunelveli,Tier 3,CSE,BC,160.0,64552,55
Jayamatha Engineering College,Tirunelveli,Tier 3,IT,BC,158.0,63735,53
Jayamatha Engineering College,Tirunelveli,Tier 3,ECE,BC,157.5,63172,51
Jayamatha Engineering College,Tirunelveli,Tier 3,EEE,BC,155.0,62428,48
Jayamatha Engineering College,Tirunelveli,Tier 3,MECH,BC,155.0,62567,44
Jayamatha Engineering College,Tirunelveli,Tier 3,CIVIL,BC,153.0,60077,40
Jayamatha Engineering College,Tirunelveli,Tier 3,AI & DS,BC,158.5,65743,55
Jayamatha Engineering College,Tirunelveli,Tier 3,AI & ML,BC,158.5,65288,52
Jayaraj Annapackiam CSI College of Engineering,Salem,Tier 3,CSE,BC,155.0,74966,61
Jayaraj Annapackiam CSI College of Engineering,Salem,Tier 3,IT,BC,153.5,75465,61
Jayaraj Annapackiam CSI College of Engineering,Salem,Tier 3,ECE,BC,151.0,73164,55
Jayaraj Annapackiam CSI College of Engineering,Salem,Tier 3,EEE,BC,150.0,73131,54
Jayaraj Annapackiam CSI College of Engineering,Salem,Tier 3,MECH,BC,149.5,71979,50
Jayaraj Annapackiam CSI College of Engineering,Salem,Tier 3,CIVIL,BC,146.0,72728,43
Jayaraj Annapackiam CSI College of Engineering,Salem,Tier 3,AI & DS,BC,153.5,75186,61
Jayaraj Annapackiam CSI College of Engineering,Salem,Tier 3,AI & ML,BC,154.0,76192,60
Jayaram College of Engineering and Technology,Namakkal,Tier 3,CSE,BC,152.5,87163,50
Jayaram College of Engineering and Technology,Namakkal,Tier 3,IT,BC,150.5,88062,49
Jayaram College of Engineering and Technology,Namakkal,Tier 3,ECE,BC,148.5,86695,46
Jayaram College of Engineering and Technology,Namakkal,Tier 3,EEE,BC,147.5,85639,43
Jayaram College of Engineering and Technology,Namakkal,Tier 3,MECH,BC,145.5,86001,40
Jayaram College of Engineering and Technology,Namakkal,Tier 3,CIVIL,BC,143.5,82951,40
Jayaram College of Engineering and Technology,Namakkal,Tier 3,AI & DS,BC,151.5,89015,50
Jayaram College of Engineering and Technology,Namakkal,Tier 3,AI & ML,BC,151.0,89076,48
JEI Mathaajee College of Engineering,Vellore,Tier 3,CSE,BC,163.0,83068,50
JEI Mathaajee College of Engineering,Vellore,Tier 3,IT,BC,161.0,81453,50
JEI Mathaajee College of Engineering,Vellore,Tier 3,ECE,BC,160.5,81205,44
JEI Mathaajee College of Engineering,Vellore,Tier 3,EEE,BC,158.0,80459,43
JEI Mathaajee College of Engineering,Vellore,Tier 3,MECH,BC,156.0,78561,40
JEI Mathaajee College of Engineering,Vellore,Tier 3,CIVIL,BC,156.0,79054,40
JEI Mathaajee College of Engineering,Vellore,Tier 3,AI & DS,BC,162.0,84825,49
JEI Mathaajee College of Engineering,Vellore,Tier 3,AI & ML,BC,162.0,84223,48
Jeppiaar Engineering College,Chennai,Tier 2,CSE,BC,179.5,116762,80
Jeppiaar Engineering College,Chennai,Tier 2,IT,BC,178.0,117033,80
Jeppiaar Engineering College,Chennai,Tier 2,ECE,BC,176.0,117682,73
Jeppiaar Engineering College,Chennai,Tier 2,EEE,BC,175.5,116142,73
Jeppiaar Engineering College,Chennai,Tier 2,MECH,BC,174.0,115441,68
Jeppiaar Engineering College,Chennai,Tier 2,CIVIL,BC,173.5,112090,68
Jeppiaar Engineering College,Chennai,Tier 2,AI & DS,BC,178.5,118092,79
Jeppiaar Engineering College,Chennai,Tier 2,AI & ML,BC,178.5,117595,79
Jeppiaar Institute of Technology,Kanchipuram,Tier 2,CSE,BC,183.0,81319,77
Jeppiaar Institute of Technology,Kanchipuram,Tier 2,IT,BC,181.0,80755,76
Jeppiaar Institute of Technology,Kanchipuram,Tier 2,ECE,BC,179.0,79683,73
Jeppiaar Institute of Technology,Kanchipuram,Tier 2,EEE,BC,179.0,81162,66
Jeppiaar Institute of Technology,Kanchipuram,Tier 2,MECH,BC,176.5,79794,65
Jeppiaar Institute of Technology,Kanchipuram,Tier 2,CIVIL,BC,174.5,77586,65
Jeppiaar Institute of Technology,Kanchipuram,Tier 2,AI & DS,BC,181.5,83624,77
Jeppiaar Institute of Technology,Kanchipuram,Tier 2,AI & ML,BC,182.0,83197,75
Jerusalem College of Engineering (Autonomous),Chennai,Tier 3,CSE,BC,175.0,89327,70
Jerusalem College of Engineering (Autonomous),Chennai,Tier 3,IT,BC,173.0,89038,70
Jerusalem College of Engineering (Autonomous),Chennai,Tier 3,ECE,BC,171.5,90819,64
Jerusalem College of Engineering (Autonomous),Chennai,Tier 3,EEE,BC,170.5,88995,60
Jerusalem College of Engineering (Autonomous),Chennai,Tier 3,MECH,BC,169.0,88076,60
Jerusalem College of Engineering (Autonomous),Chennai,Tier 3,CIVIL,BC,166.5,88140,54
Jerusalem College of Engineering (Autonomous),Chennai,Tier 3,AI & DS,BC,174.5,90564,68
Jerusalem College of Engineering (Autonomous),Chennai,Tier 3,AI & ML,BC,174.0,91506,68
K. Ramakrishnan College of Engineering (Autonomous),Tiruchirappalli,Tier 2,CSE,BC,183.0,99137,71
K. Ramakrishnan College of Engineering (Autonomous),Tiruchirappalli,Tier 2,IT,BC,181.0,98896,70
K. Ramakrishnan College of Engineering (Autonomous),Tiruchirappalli,Tier 2,ECE,BC,180.0,99208,64
K. Ramakrishnan College of Engineering (Autonomous),Tiruchirappalli,Tier 2,EEE,BC,177.0,98388,60
K. Ramakrishnan College of Engineering (Autonomous),Tiruchirappalli,Tier 2,MECH,BC,178.0,96922,60
K. Ramakrishnan College of Engineering (Autonomous),Tiruchirappalli,Tier 2,CIVIL,BC,174.5,94671,56
K. Ramakrishnan College of Engineering (Autonomous),Tiruchirappalli,Tier 2,AI & DS,BC,182.0,100204,71
K. Ramakrishnan College of Engineering (Autonomous),Tiruchirappalli,Tier 2,AI & ML,BC,182.0,100097,70
K. Ramakrishnan College of Technology (Autonomous),Tiruchirappalli,Tier 2,CSE,BC,181.0,103071,79
K. Ramakrishnan College of Technology (Autonomous),Tiruchirappalli,Tier 2,IT,BC,179.0,102344,79
K. Ramakrishnan College of Technology (Autonomous),Tiruchirappalli,Tier 2,ECE,BC,178.0,102721,75
K. Ramakrishnan College of Technology (Autonomous),Tiruchirappalli,Tier 2,EEE,BC,175.5,101496,68
K. Ramakrishnan College of Technology (Autonomous),Tiruchirappalli,Tier 2,MECH,BC,175.5,99325,67
K. Ramakrishnan College of Technology (Autonomous),Tiruchirappalli,Tier 2,CIVIL,BC,173.5,97389,62
K. Ramakrishnan College of Technology (Autonomous),Tiruchirappalli,Tier 2,AI & DS,BC,179.5,104830,77
K. Ramakrishnan College of Technology (Autonomous),Tiruchirappalli,Tier 2,AI & ML,BC,179.5,103804,78
K.C.G. College of Technology (Autonomous),Chennai,Tier 2,CSE,BC,183.0,91869,70
K.C.G. College of Technology (Autonomous),Chennai,Tier 2,IT,BC,181.0,92948,69
K.C.G. College of Technology (Autonomous),Chennai,Tier 2,ECE,BC,179.5,93269,62
K.C.G. College of Technology (Autonomous),Chennai,Tier 2,EEE,BC,178.0,90423,59
K.C.G. College of Technology (Autonomous),Chennai,Tier 2,MECH,BC,177.5,89450,56
K.C.G. College of Technology (Autonomous),Chennai,Tier 2,CIVIL,BC,175.0,89730,55
K.C.G. College of Technology (Autonomous),Chennai,Tier 2,AI & DS,BC,182.0,94512,69
K.C.G. College of Technology (Autonomous),Chennai,Tier 2,AI & ML,BC,181.5,94433,68
K.L.N. College of Engineering (Autonomous),Madurai,Tier 3,CSE,BC,175.0,80644,67
K.L.N. College of Engineering (Autonomous),Madurai,Tier 3,IT,BC,173.0,79592,67
K.L.N. College of Engineering (Autonomous),Madurai,Tier 3,ECE,BC,173.0,78742,62
K.L.N. College of Engineering (Autonomous),Madurai,Tier 3,EEE,BC,169.0,80735,60
K.L.N. College of Engineering (Autonomous),Madurai,Tier 3,MECH,BC,167.5,78749,54
K.L.N. College of Engineering (Autonomous),Madurai,Tier 3,CIVIL,BC,168.5,76863,53
K.L.N. College of Engineering (Autonomous),Madurai,Tier 3,AI & DS,BC,174.0,80992,65
K.L.N. College of Engineering (Autonomous),Madurai,Tier 3,AI & ML,BC,174.0,81900,66
K.S. Rangasamy College of Technology (Autonomous),Namakkal,Tier 2,CSE,BC,183.5,102370,68
K.S. Rangasamy College of Technology (Autonomous),Namakkal,Tier 2,IT,BC,181.5,103064,68
K.S. Rangasamy College of Technology (Autonomous),Namakkal,Tier 2,ECE,BC,179.5,102193,63
K.S. Rangasamy College of Technology (Autonomous),Namakkal,Tier 2,EEE,BC,178.0,100444,57
K.S. Rangasamy College of Technology (Autonomous),Namakkal,Tier 2,MECH,BC,177.5,100551,55
K.S. Rangasamy College of Technology (Autonomous),Namakkal,Tier 2,CIVIL,BC,174.5,100272,55
K.S. Rangasamy College of Technology (Autonomous),Namakkal,Tier 2,AI & DS,BC,182.0,103408,67
K.S. Rangasamy College of Technology (Autonomous),Namakkal,Tier 2,AI & ML,BC,183.0,104372,67
K.S.K. College of Engineering and Technology,Tiruchirappalli,Tier 3,CSE,BC,172.5,58452,63
K.S.K. College of Engineering and Technology,Tiruchirappalli,Tier 3,IT,BC,170.5,57904,62
K.S.K. College of Engineering and Technology,Tiruchirappalli,Tier 3,ECE,BC,169.5,58341,58
K.S.K. College of Engineering and Technology,Tiruchirappalli,Tier 3,EEE,BC,167.5,56456,53
K.S.K. College of Engineering and Technology,Tiruchirappalli,Tier 3,MECH,BC,166.5,55491,49
K.S.K. College of Engineering and Technology,Tiruchirappalli,Tier 3,CIVIL,BC,166.5,53493,47
K.S.K. College of Engineering and Technology,Tiruchirappalli,Tier 3,AI & DS,BC,171.5,59493,63
K.S.K. College of Engineering and Technology,Tiruchirappalli,Tier 3,AI & ML,BC,171.0,59381,61
K.S.R. College of Engineering (Autonomous),Namakkal,Tier 2,CSE,BC,187.5,86169,68
K.S.R. College of Engineering (Autonomous),Namakkal,Tier 2,IT,BC,186.0,87157,67
K.S.R. College of Engineering (Autonomous),Namakkal,Tier 2,ECE,BC,184.0,85328,62
K.S.R. College of Engineering (Autonomous),Namakkal,Tier 2,EEE,BC,181.5,86100,60
K.S.R. College of Engineering (Autonomous),Namakkal,Tier 2,MECH,BC,182.5,82961,55
K.S.R. College of Engineering (Autonomous),Namakkal,Tier 2,CIVIL,BC,178.5,83870,53
K.S.R. College of Engineering (Autonomous),Namakkal,Tier 2,AI & DS,BC,186.0,87966,68
K.S.R. College of Engineering (Autonomous),Namakkal,Tier 2,AI & ML,BC,186.0,89172,66
K.S.R. Institute for Engineering and Technology (Autonomous),Namakkal,Tier 2,CSE,BC,187.5,105541,70
K.S.R. Institute for Engineering and Technology (Autonomous),Namakkal,Tier 2,IT,BC,186.0,105595,70
K.S.R. Institute for Engineering and Technology (Autonomous),Namakkal,Tier 2,ECE,BC,184.5,103596,65
K.S.R. Institute for Engineering and Technology (Autonomous),Namakkal,Tier 2,EEE,BC,183.0,104776,59
K.S.R. Institute for Engineering and Technology (Autonomous),Namakkal,Tier 2,MECH,BC,180.5,102313,56
K.S.R. Institute for Engineering and Technology (Autonomous),Namakkal,Tier 2,CIVIL,BC,181.5,103174,54
K.S.R. Institute for Engineering and Technology (Autonomous),Namakkal,Tier 2,AI & DS,BC,186.0,106662,68
K.S.R. Institute for Engineering and Technology (Autonomous),Namakkal,Tier 2,AI & ML,BC,186.5,107854,68
Karpaga Vinayaga College of Engineering and Technology,Chengalpattu,Tier 3,CSE,BC,163.0,84076,65
Karpaga Vinayaga College of Engineering and Technology,Chengalpattu,Tier 3,IT,BC,161.5,83868,65
Karpaga Vinayaga College of Engineering and Technology,Chengalpattu,Tier 3,ECE,BC,159.5,84778,61
Karpaga Vinayaga College of Engineering and Technology,Chengalpattu,Tier 3,EEE,BC,158.0,82877,55
Karpaga Vinayaga College of Engineering and Technology,Chengalpattu,Tier 3,MECH,BC,157.0,81203,51
Karpaga Vinayaga College of Engineering and Technology,Chengalpattu,Tier 3,CIVIL,BC,157.0,81178,53
Karpaga Vinayaga College of Engineering and Technology,Chengalpattu,Tier 3,AI & DS,BC,162.0,86046,65
Karpaga Vinayaga College of Engineering and Technology,Chengalpattu,Tier 3,AI & ML,BC,162.5,86497,62
Karpagam College of Engineering (Autonomous),Coimbatore,Tier 2,CSE,BC,186.5,98666,78
Karpagam College of Engineering (Autonomous),Coimbatore,Tier 2,IT,BC,185.0,98834,76
Karpagam College of Engineering (Autonomous),Coimbatore,Tier 2,ECE,BC,182.5,96920,74
Karpagam College of Engineering (Autonomous),Coimbatore,Tier 2,EEE,BC,182.5,98351,71
Karpagam College of Engineering (Autonomous),Coimbatore,Tier 2,MECH,BC,180.0,95850,63
Karpagam College of Engineering (Autonomous),Coimbatore,Tier 2,CIVIL,BC,176.5,96709,63
Karpagam College of Engineering (Autonomous),Coimbatore,Tier 2,AI & DS,BC,185.0,99636,76
Karpagam College of Engineering (Autonomous),Coimbatore,Tier 2,AI & ML,BC,185.5,100869,75
Karpagam Institute of Technology,Coimbatore,Tier 2,CSE,BC,178.5,106663,75
Karpagam Institute of Technology,Coimbatore,Tier 2,IT,BC,177.0,108543,73
Karpagam Institute of Technology,Coimbatore,Tier 2,ECE,BC,175.0,108617,68
Karpagam Institute of Technology,Coimbatore,Tier 2,EEE,BC,174.0,105657,65
Karpagam Institute of Technology,Coimbatore,Tier 2,MECH,BC,173.5,105305,60
Karpagam Institute of Technology,Coimbatore,Tier 2,CIVIL,BC,170.0,102755,58
Karpagam Institute of Technology,Coimbatore,Tier 2,AI & DS,BC,177.0,108169,75
Karpagam Institute of Technology,Coimbatore,Tier 2,AI & ML,BC,177.0,108506,73
Kathir College of Engineering,Coimbatore,Tier 3,CSE,BC,151.5,84547,58
Kathir College of Engineering,Coimbatore,Tier 3,IT,BC,150.0,84971,58
Kathir College of Engineering,Coimbatore,Tier 3,ECE,BC,147.5,82669,54
Kathir College of Engineering,Coimbatore,Tier 3,EEE,BC,146.0,81776,51
Kathir College of Engineering,Coimbatore,Tier 3,MECH,BC,143.5,82758,47
Kathir College of Engineering,Coimbatore,Tier 3,CIVIL,BC,142.5,81963,42
Kathir College of Engineering,Coimbatore,Tier 3,AI & DS,BC,151.0,84887,56
Kathir College of Engineering,Coimbatore,Tier 3,AI & ML,BC,150.5,86049,56
KGISL Institute of Technology,Coimbatore,Tier 2,CSE,BC,180.5,100252,68
KGISL Institute of Technology,Coimbatore,Tier 2,IT,BC,179.5,100457,68
KGISL Institute of Technology,Coimbatore,Tier 2,ECE,BC,177.0,99473,60
KGISL Institute of Technology,Coimbatore,Tier 2,EEE,BC,175.5,101121,57
KGISL Institute of Technology,Coimbatore,Tier 2,MECH,BC,175.5,99119,54
KGISL Institute of Technology,Coimbatore,Tier 2,CIVIL,BC,172.0,99245,56
KGISL Institute of Technology,Coimbatore,Tier 2,AI & DS,BC,179.5,102239,66
KGISL Institute of Technology,Coimbatore,Tier 2,AI & ML,BC,179.0,102273,66
Kings College of Engineering,Tiruchirappalli,Tier 3,CSE,BC,163.0,70133,62
Kings College of Engineering,Tiruchirappalli,Tier 3,IT,BC,161.5,69845,62
Kings College of Engineering,Tiruchirappalli,Tier 3,ECE,BC,160.0,69230,56
Kings College of Engineering,Tiruchirappalli,Tier 3,EEE,BC,159.0,69183,52
Kings College of Engineering,Tiruchirappalli,Tier 3,MECH,BC,157.5,68042,48
Kings College of Engineering,Tiruchirappalli,Tier 3,CIVIL,BC,156.5,65892,46
Kings College of Engineering,Tiruchirappalli,Tier 3,AI & DS,BC,162.0,70708,60
Kings College of Engineering,Tiruchirappalli,Tier 3,AI & ML,BC,162.5,71301,59
Kings Engineering College,Kanchipuram,Tier 3,CSE,BC,156.5,63111,61
Kings Engineering College,Kanchipuram,Tier 3,IT,BC,155.0,64334,59
Kings Engineering College,Kanchipuram,Tier 3,ECE,BC,154.0,64265,53
Kings Engineering College,Kanchipuram,Tier 3,EEE,BC,152.0,61395,50
Kings Engineering College,Kanchipuram,Tier 3,MECH,BC,151.0,59741,51
Kings Engineering College,Kanchipuram,Tier 3,CIVIL,BC,150.0,58932,44
Kings Engineering College,Kanchipuram,Tier 3,AI & DS,BC,155.5,64616,60
Kings Engineering College,Kanchipuram,Tier 3,AI & ML,BC,155.0,64922,58
Kingston Engineering College,Karur,Tier 3,CSE,BC,167.5,74466,59
Kingston Engineering College,Karur,Tier 3,IT,BC,166.0,74951,58
Kingston Engineering College,Karur,Tier 3,ECE,BC,164.5,75466,55
Kingston Engineering College,Karur,Tier 3,EEE,BC,163.5,73488,50
Kingston Engineering College,Karur,Tier 3,MECH,BC,162.0,73553,44
Kingston Engineering College,Karur,Tier 3,CIVIL,BC,161.5,71630,45
Kingston Engineering College,Karur,Tier 3,AI & DS,BC,166.5,77641,57
Kingston Engineering College,Karur,Tier 3,AI & ML,BC,166.5,75817,57
KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous),Coimbatore,Tier 2,CSE,BC,186.5,97688,78
KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous),Coimbatore,Tier 2,IT,BC,185.5,98812,77
KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous),Coimbatore,Tier 2,ECE,BC,182.5,99232,70
KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous),Coimbatore,Tier 2,EEE,BC,181.5,96991,71
KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous),Coimbatore,Tier 2,MECH,BC,180.5,95623,68
KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous),Coimbatore,Tier 2,CIVIL,BC,177.0,96448,63
KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous),Coimbatore,Tier 2,AI & DS,BC,186.0,100457,76
KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous),Coimbatore,Tier 2,AI & ML,BC,186.0,99024,75
Knowledge Institute of Technology (Autonomous),Salem,Tier 2,CSE,BC,182.0,87889,74
Knowledge Institute of Technology (Autonomous),Salem,Tier 2,IT,BC,180.0,88912,72
Knowledge Institute of Technology (Autonomous),Salem,Tier 2,ECE,BC,179.0,87437,69
Knowledge Institute of Technology (Autonomous),Salem,Tier 2,EEE,BC,177.5,86707,66
Knowledge Institute of Technology (Autonomous),Salem,Tier 2,MECH,BC,176.0,86508,61
Knowledge Institute of Technology (Autonomous),Salem,Tier 2,CIVIL,BC,175.0,86245,62
Knowledge Institute of Technology (Autonomous),Salem,Tier 2,AI & DS,BC,181.0,89614,72
Knowledge Institute of Technology (Autonomous),Salem,Tier 2,AI & ML,BC,181.0,90595,73
Kongu Engineering College,Erode,Tier 1,CSE,BC,197.0,118695,89
Kongu Engineering College,Erode,Tier 1,IT,BC,196.0,118022,88
Kongu Engineering College,Erode,Tier 1,ECE,BC,194.0,119272,81
Kongu Engineering College,Erode,Tier 1,EEE,BC,192.0,118853,80
Kongu Engineering College,Erode,Tier 1,MECH,BC,191.0,115013,79
Kongu Engineering College,Erode,Tier 1,CIVIL,BC,190.5,114840,77
Kongu Engineering College,Erode,Tier 1,AI & DS,BC,195.5,120962,89
Kongu Engineering College,Erode,Tier 1,AI & ML,BC,196.5,119974,88
Kongunadu College of Engineering and Technology (Autonomous),Tiruchirappalli,Tier 3,CSE,BC,175.0,89473,68
Kongunadu College of Engineering and Technology (Autonomous),Tiruchirappalli,Tier 3,IT,BC,173.5,90070,67
Kongunadu College of Engineering and Technology (Autonomous),Tiruchirappalli,Tier 3,ECE,BC,173.0,90727,63
Kongunadu College of Engineering and Technology (Autonomous),Tiruchirappalli,Tier 3,EEE,BC,170.5,88038,57
Kongunadu College of Engineering and Technology (Autonomous),Tiruchirappalli,Tier 3,MECH,BC,170.0,87132,56
Kongunadu College of Engineering and Technology (Autonomous),Tiruchirappalli,Tier 3,CIVIL,BC,168.0,86635,52
Kongunadu College of Engineering and Technology (Autonomous),Tiruchirappalli,Tier 3,AI & DS,BC,173.5,91014,67
Kongunadu College of Engineering and Technology (Autonomous),Tiruchirappalli,Tier 3,AI & ML,BC,174.5,90606,67
Krishnasamy College of Engineering and Technology,Tiruchirappalli,Tier 3,CSE,BC,173.0,84861,57
Krishnasamy College of Engineering and Technology,Tiruchirappalli,Tier 3,IT,BC,171.5,84356,56
